time,ap,inter,util,noise,cl
2019-06-04 12:05:00+1000,3804_sda,10.0,10.0,-97.0,-1
2019-06-04 12:05:00+1000,APb0aa.776a.1788,9.0,9.0,-88.0,-1
2019-06-04 12:05:00+1000,adam-ap-office,27.0,27.0,-87.0,-1
2019-06-04 12:20:00+1000,adam-ap-office,37.0,37.0,-81.0,-1
2019-06-04 12:20:00+1000,3804_sda,19.0,11.0,-97.0,-1
2019-06-04 12:20:00+1000,APb0aa.776a.1788,9.0,9.0,-86.0,-1
2019-06-04 12:35:00+1000,adam-ap-office,32.0,32.0,-85.0,-1
2019-06-04 12:35:00+1000,3804_sda,11.0,11.0,-96.0,-1
2019-06-04 12:35:00+1000,APb0aa.776a.1788,10.0,10.0,-81.0,-1
2019-06-04 12:50:00+1000,adam-ap-office,38.0,38.0,-88.0,-1
2019-06-04 12:50:00+1000,3804_sda,11.0,11.0,-95.0,-1
2019-06-04 12:50:00+1000,APb0aa.776a.1788,9.0,9.0,-80.0,-1
2019-06-04 13:05:00+1000,adam-ap-office,21.0,21.0,-86.0,-1
2019-06-04 13:05:00+1000,APb0aa.776a.1788,8.0,8.0,-95.0,-1
2019-06-04 13:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 13:20:00+1000,3804_sda,10.0,10.0,-97.0,-1
2019-06-04 13:20:00+1000,adam-ap-office,25.0,25.0,-87.0,-1
2019-06-04 13:20:00+1000,APb0aa.776a.1788,8.0,8.0,-85.0,-1
2019-06-04 13:35:00+1000,3804_sda,10.0,10.0,-97.0,-1
2019-06-04 13:35:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-04 13:35:00+1000,adam-ap-office,31.0,31.0,-91.0,-1
2019-06-04 13:50:00+1000,3804_sda,34.0,13.0,-96.0,-1
2019-06-04 13:50:00+1000,adam-ap-office,34.0,34.0,-89.0,-1
2019-06-04 13:50:00+1000,APb0aa.776a.1788,27.0,27.0,-80.0,-1
2019-06-04 14:05:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-04 14:05:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-04 14:05:00+1000,adam-ap-office,30.0,30.0,-90.0,-1
2019-06-04 14:20:00+1000,APb0aa.776a.1788,9.0,9.0,-88.0,-1
2019-06-04 14:20:00+1000,3804_sda,17.0,10.0,-97.0,-1
2019-06-04 14:20:00+1000,adam-ap-office,38.0,38.0,-92.0,-1
2019-06-04 14:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-04 14:35:00+1000,adam-ap-office,23.0,23.0,-85.0,-1
2019-06-04 14:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-04 14:50:00+1000,adam-ap-office,18.0,18.0,-88.0,-1
2019-06-04 14:50:00+1000,3804_sda,9.0,9.0,-94.0,-1
2019-06-04 14:50:00+1000,APb0aa.776a.1788,8.0,8.0,-80.0,-1
2019-06-04 15:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 15:05:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-04 15:05:00+1000,adam-ap-office,26.0,26.0,-79.0,-1
2019-06-04 15:20:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-04 15:20:00+1000,3804_sda,10.0,9.0,-87.0,-1
2019-06-04 15:20:00+1000,adam-ap-office,26.0,26.0,-87.0,-1
2019-06-04 15:35:00+1000,adam-ap-office,27.0,27.0,-81.0,-1
2019-06-04 15:35:00+1000,3804_sda,9.0,9.0,-95.0,-1
2019-06-04 15:35:00+1000,APb0aa.776a.1788,11.0,11.0,-85.0,-1
2019-06-04 15:50:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 15:50:00+1000,APb0aa.776a.1788,9.0,9.0,-90.0,-1
2019-06-04 15:50:00+1000,adam-ap-office,29.0,29.0,-85.0,-1
2019-06-04 16:05:00+1000,3804_sda,10.0,10.0,-97.0,-1
2019-06-04 16:05:00+1000,APb0aa.776a.1788,10.0,10.0,-87.0,-1
2019-06-04 16:05:00+1000,adam-ap-office,18.0,18.0,-79.0,-1
2019-06-04 16:20:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-04 16:20:00+1000,adam-ap-office,19.0,19.0,-93.0,-1
2019-06-04 16:20:00+1000,3804_sda,14.0,9.0,-97.0,-1
2019-06-04 16:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-04 16:35:00+1000,adam-ap-office,29.0,29.0,-93.0,-1
2019-06-04 16:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-04 16:50:00+1000,APb0aa.776a.1788,11.0,11.0,-88.0,-1
2019-06-04 16:50:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 16:50:00+1000,adam-ap-office,23.0,23.0,-88.0,-1
2019-06-04 17:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 17:05:00+1000,adam-ap-office,24.0,24.0,-87.0,-1
2019-06-04 17:05:00+1000,APb0aa.776a.1788,9.0,9.0,-82.0,-1
2019-06-04 17:20:00+1000,adam-ap-office,25.0,25.0,-87.0,-1
2019-06-04 17:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-04 17:20:00+1000,3804_sda,20.0,9.0,-97.0,-1
2019-06-04 17:35:00+1000,adam-ap-office,12.0,12.0,-87.0,-1
2019-06-04 17:35:00+1000,APb0aa.776a.1788,8.0,8.0,-91.0,-1
2019-06-04 17:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-04 17:50:00+1000,adam-ap-office,12.0,12.0,-86.0,-1
2019-06-04 17:50:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-04 17:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-04 18:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-04 18:05:00+1000,adam-ap-office,26.0,26.0,-94.0,-1
2019-06-04 18:05:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-04 18:20:00+1000,APb0aa.776a.1788,13.0,13.0,-89.0,-1
2019-06-04 18:20:00+1000,3804_sda,20.0,9.0,-97.0,-1
2019-06-04 18:20:00+1000,adam-ap-office,26.0,26.0,-56.0,-1
2019-06-04 18:35:00+1000,adam-ap-office,24.0,24.0,-93.0,-1
2019-06-04 18:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-04 18:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-04 18:50:00+1000,APb0aa.776a.1788,7.0,7.0,-82.0,-1
2019-06-04 18:50:00+1000,3804_sda,25.0,25.0,-97.0,-1
2019-06-04 18:50:00+1000,adam-ap-office,30.0,30.0,-93.0,-1
2019-06-04 19:05:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-04 19:05:00+1000,adam-ap-office,13.0,13.0,-88.0,-1
2019-06-04 19:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-04 19:20:00+1000,3804_sda,11.0,11.0,-95.0,-1
2019-06-04 19:20:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-04 19:20:00+1000,adam-ap-office,71.0,71.0,-87.0,-1
2019-06-04 19:35:00+1000,adam-ap-office,23.0,23.0,-88.0,-1
2019-06-04 19:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-04 19:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-04 19:50:00+1000,APb0aa.776a.1788,5.0,5.0,-92.0,-1
2019-06-04 19:50:00+1000,adam-ap-office,30.0,30.0,-85.0,-1
2019-06-04 19:50:00+1000,3804_sda,17.0,17.0,-96.0,-1
2019-06-04 20:05:00+1000,adam-ap-office,11.0,11.0,-90.0,-1
2019-06-04 20:05:00+1000,APb0aa.776a.1788,7.0,7.0,-86.0,-1
2019-06-04 20:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-04 20:20:00+1000,3804_sda,19.0,19.0,-93.0,-1
2019-06-04 20:20:00+1000,APb0aa.776a.1788,13.0,13.0,-88.0,-1
2019-06-04 20:20:00+1000,adam-ap-office,20.0,20.0,-91.0,-1
2019-06-04 20:35:00+1000,3804_sda,9.0,9.0,-94.0,-1
2019-06-04 20:35:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-04 20:35:00+1000,adam-ap-office,23.0,23.0,-78.0,-1
2019-06-04 20:50:00+1000,APb0aa.776a.1788,20.0,20.0,-91.0,-1
2019-06-04 20:50:00+1000,3804_sda,35.0,35.0,-94.0,-1
2019-06-04 20:50:00+1000,adam-ap-office,22.0,22.0,-88.0,-1
2019-06-04 21:05:00+1000,adam-ap-office,25.0,25.0,-88.0,-1
2019-06-04 21:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-04 21:05:00+1000,APb0aa.776a.1788,9.0,9.0,-78.0,-1
2019-06-04 21:20:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-04 21:20:00+1000,adam-ap-office,25.0,25.0,-96.0,-1
2019-06-04 21:20:00+1000,3804_sda,10.0,10.0,-72.0,-1
2019-06-04 21:35:00+1000,3804_sda,9.0,9.0,-91.0,-1
2019-06-04 21:35:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-04 21:35:00+1000,adam-ap-office,12.0,12.0,-79.0,-1
2019-06-04 21:50:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-04 21:50:00+1000,APb0aa.776a.1788,9.0,9.0,-85.0,-1
2019-06-04 21:50:00+1000,3804_sda,33.0,33.0,-96.0,-1
2019-06-04 22:05:00+1000,adam-ap-office,24.0,24.0,-89.0,-1
2019-06-04 22:05:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-04 22:05:00+1000,APb0aa.776a.1788,8.0,8.0,-70.0,-1
2019-06-04 22:20:00+1000,APb0aa.776a.1788,47.0,47.0,-90.0,-1
2019-06-04 22:20:00+1000,3804_sda,48.0,35.0,-97.0,-1
2019-06-04 22:20:00+1000,adam-ap-office,27.0,27.0,-85.0,-1
2019-06-04 22:35:00+1000,adam-ap-office,24.0,24.0,-87.0,-1
2019-06-04 22:35:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-04 22:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 22:50:00+1000,APb0aa.776a.1788,8.0,8.0,-88.0,-1
2019-06-04 22:50:00+1000,3804_sda,33.0,33.0,-97.0,-1
2019-06-04 22:50:00+1000,adam-ap-office,24.0,24.0,-81.0,-1
2019-06-04 23:05:00+1000,APb0aa.776a.1788,7.0,7.0,-94.0,-1
2019-06-04 23:05:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-04 23:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-04 23:20:00+1000,APb0aa.776a.1788,9.0,9.0,-88.0,-1
2019-06-04 23:20:00+1000,3804_sda,12.0,12.0,-97.0,-1
2019-06-04 23:20:00+1000,adam-ap-office,76.0,76.0,-90.0,-1
2019-06-04 23:35:00+1000,adam-ap-office,22.0,22.0,-88.0,-1
2019-06-04 23:35:00+1000,APb0aa.776a.1788,8.0,8.0,-81.0,-1
2019-06-04 23:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-04 23:50:00+1000,adam-ap-office,25.0,25.0,-91.0,-1
2019-06-04 23:50:00+1000,3804_sda,11.0,11.0,-96.0,-1
2019-06-04 23:50:00+1000,APb0aa.776a.1788,9.0,9.0,-92.0,-1
2019-06-05 00:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-05 00:05:00+1000,APb0aa.776a.1788,7.0,7.0,-95.0,-1
2019-06-05 00:05:00+1000,adam-ap-office,27.0,27.0,-88.0,-1
2019-06-05 00:20:00+1000,3804_sda,25.0,13.0,-96.0,-1
2019-06-05 00:20:00+1000,APb0aa.776a.1788,16.0,16.0,-89.0,-1
2019-06-05 00:20:00+1000,adam-ap-office,24.0,24.0,-88.0,-1
2019-06-05 00:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 00:35:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-05 00:35:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-05 00:50:00+1000,adam-ap-office,15.0,15.0,-87.0,-1
2019-06-05 00:50:00+1000,3804_sda,21.0,21.0,-96.0,-1
2019-06-05 00:50:00+1000,APb0aa.776a.1788,39.0,39.0,-95.0,-1
2019-06-05 01:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 01:05:00+1000,adam-ap-office,22.0,22.0,-88.0,-1
2019-06-05 01:05:00+1000,APb0aa.776a.1788,8.0,8.0,-78.0,-1
2019-06-05 01:20:00+1000,adam-ap-office,40.0,40.0,-94.0,-1
2019-06-05 01:20:00+1000,3804_sda,22.0,10.0,-98.0,-1
2019-06-05 01:20:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-05 01:35:00+1000,APb0aa.776a.1788,7.0,7.0,-95.0,-1
2019-06-05 01:35:00+1000,adam-ap-office,23.0,23.0,-91.0,-1
2019-06-05 01:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 01:50:00+1000,3804_sda,11.0,11.0,-97.0,-1
2019-06-05 01:50:00+1000,APb0aa.776a.1788,9.0,9.0,-94.0,-1
2019-06-05 01:50:00+1000,adam-ap-office,86.0,86.0,-89.0,-1
2019-06-05 02:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-05 02:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-05 02:05:00+1000,adam-ap-office,14.0,14.0,-73.0,-1
2019-06-05 02:20:00+1000,adam-ap-office,16.0,16.0,-87.0,-1
2019-06-05 02:20:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-05 02:20:00+1000,3804_sda,11.0,10.0,-96.0,-1
2019-06-05 02:35:00+1000,adam-ap-office,24.0,24.0,-89.0,-1
2019-06-05 02:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-05 02:35:00+1000,APb0aa.776a.1788,7.0,7.0,-55.0,-1
2019-06-05 02:50:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 02:50:00+1000,adam-ap-office,24.0,24.0,-90.0,-1
2019-06-05 02:50:00+1000,APb0aa.776a.1788,9.0,9.0,-93.0,-1
2019-06-05 03:05:00+1000,adam-ap-office,25.0,25.0,-87.0,-1
2019-06-05 03:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 03:05:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-05 03:20:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-05 03:20:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-05 03:20:00+1000,adam-ap-office,25.0,25.0,-88.0,-1
2019-06-05 03:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-05 03:35:00+1000,adam-ap-office,23.0,23.0,-89.0,-1
2019-06-05 03:35:00+1000,3804_sda,8.0,8.0,-93.0,-1
2019-06-05 03:50:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-05 03:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 03:50:00+1000,adam-ap-office,25.0,25.0,-66.0,-1
2019-06-05 04:05:00+1000,adam-ap-office,21.0,21.0,-90.0,-1
2019-06-05 04:05:00+1000,APb0aa.776a.1788,11.0,11.0,-85.0,-1
2019-06-05 04:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 04:20:00+1000,3804_sda,10.0,9.0,-97.0,-1
2019-06-05 04:20:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-05 04:20:00+1000,adam-ap-office,25.0,25.0,-84.0,-1
2019-06-05 04:35:00+1000,APb0aa.776a.1788,7.0,7.0,-85.0,-1
2019-06-05 04:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 04:35:00+1000,adam-ap-office,75.0,75.0,-88.0,-1
2019-06-05 04:50:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-05 04:50:00+1000,APb0aa.776a.1788,7.0,7.0,-91.0,-1
2019-06-05 04:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 05:05:00+1000,3804_sda,25.0,25.0,-97.0,-1
2019-06-05 05:05:00+1000,APb0aa.776a.1788,11.0,11.0,-90.0,-1
2019-06-05 05:05:00+1000,adam-ap-office,24.0,24.0,-87.0,-1
2019-06-05 05:20:00+1000,adam-ap-office,24.0,24.0,-89.0,-1
2019-06-05 05:20:00+1000,3804_sda,11.0,9.0,-97.0,-1
2019-06-05 05:20:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-05 05:35:00+1000,3804_sda,11.0,11.0,-97.0,-1
2019-06-05 05:35:00+1000,adam-ap-office,38.0,38.0,-88.0,-1
2019-06-05 05:35:00+1000,APb0aa.776a.1788,9.0,9.0,-90.0,-1
2019-06-05 05:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-05 05:50:00+1000,3804_sda,8.0,8.0,-95.0,-1
2019-06-05 05:50:00+1000,adam-ap-office,23.0,23.0,-91.0,-1
2019-06-05 06:05:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 06:05:00+1000,APb0aa.776a.1788,7.0,7.0,-83.0,-1
2019-06-05 06:05:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-05 06:20:00+1000,APb0aa.776a.1788,4.0,4.0,-89.0,-1
2019-06-05 06:20:00+1000,adam-ap-office,13.0,13.0,-94.0,-1
2019-06-05 06:20:00+1000,3804_sda,26.0,18.0,-97.0,-1
2019-06-05 06:35:00+1000,APb0aa.776a.1788,10.0,10.0,-90.0,-1
2019-06-05 06:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 06:35:00+1000,adam-ap-office,23.0,23.0,-88.0,-1
2019-06-05 06:50:00+1000,3804_sda,18.0,18.0,-97.0,-1
2019-06-05 06:50:00+1000,APb0aa.776a.1788,14.0,14.0,-89.0,-1
2019-06-05 06:50:00+1000,adam-ap-office,26.0,26.0,-93.0,-1
2019-06-05 07:05:00+1000,APb0aa.776a.1788,10.0,10.0,-90.0,-1
2019-06-05 07:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-05 07:05:00+1000,adam-ap-office,22.0,22.0,-87.0,-1
2019-06-05 07:20:00+1000,3804_sda,10.0,9.0,-97.0,-1
2019-06-05 07:20:00+1000,adam-ap-office,39.0,39.0,-88.0,-1
2019-06-05 07:20:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-05 07:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-05 07:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 07:35:00+1000,adam-ap-office,11.0,11.0,-90.0,-1
2019-06-05 07:50:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-05 07:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 07:50:00+1000,adam-ap-office,12.0,12.0,-81.0,-1
2019-06-05 08:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-05 08:05:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 08:05:00+1000,adam-ap-office,23.0,23.0,-88.0,-1
2019-06-05 08:20:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-05 08:20:00+1000,3804_sda,11.0,9.0,-96.0,-1
2019-06-05 08:20:00+1000,adam-ap-office,22.0,22.0,-88.0,-1
2019-06-05 08:35:00+1000,adam-ap-office,25.0,25.0,-88.0,-1
2019-06-05 08:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-05 08:35:00+1000,3804_sda,8.0,8.0,-94.0,-1
2019-06-05 08:50:00+1000,APb0aa.776a.1788,6.0,6.0,-88.0,-1
2019-06-05 08:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-05 08:50:00+1000,adam-ap-office,23.0,23.0,-79.0,-1
2019-06-05 09:05:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-05 09:05:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 09:05:00+1000,adam-ap-office,12.0,12.0,-74.0,-1
2019-06-05 09:20:00+1000,APb0aa.776a.1788,9.0,9.0,-84.0,-1
2019-06-05 09:20:00+1000,3804_sda,11.0,10.0,-95.0,-1
2019-06-05 09:20:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-05 09:35:00+1000,3804_sda,10.0,10.0,-97.0,-1
2019-06-05 09:35:00+1000,APb0aa.776a.1788,8.0,8.0,-95.0,-1
2019-06-05 09:35:00+1000,adam-ap-office,27.0,27.0,-88.0,-1
2019-06-05 09:50:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-05 09:50:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 09:50:00+1000,adam-ap-office,28.0,28.0,-87.0,-1
2019-06-05 10:05:00+1000,adam-ap-office,26.0,26.0,-88.0,-1
2019-06-05 10:05:00+1000,3804_sda,9.0,9.0,-93.0,-1
2019-06-05 10:05:00+1000,APb0aa.776a.1788,9.0,9.0,-79.0,-1
2019-06-05 10:20:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-05 10:20:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 10:20:00+1000,adam-ap-office,52.0,52.0,-88.0,-1
2019-06-05 10:35:00+1000,adam-ap-office,14.0,14.0,-89.0,-1
2019-06-05 10:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-05 10:35:00+1000,APb0aa.776a.1788,10.0,10.0,-88.0,-1
2019-06-05 10:50:00+1000,adam-ap-office,14.0,14.0,-89.0,-1
2019-06-05 10:50:00+1000,APb0aa.776a.1788,12.0,12.0,-88.0,-1
2019-06-05 10:50:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-05 11:05:00+1000,adam-ap-office,32.0,32.0,-87.0,-1
2019-06-05 11:05:00+1000,APb0aa.776a.1788,9.0,9.0,-87.0,-1
2019-06-05 11:05:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-05 11:20:00+1000,APb0aa.776a.1788,12.0,12.0,-91.0,-1
2019-06-05 11:20:00+1000,adam-ap-office,30.0,30.0,-90.0,-1
2019-06-05 11:20:00+1000,3804_sda,15.0,10.0,-95.0,-1
2019-06-05 11:35:00+1000,adam-ap-office,16.0,16.0,-90.0,-1
2019-06-05 11:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-05 11:35:00+1000,APb0aa.776a.1788,11.0,11.0,-91.0,-1
2019-06-05 11:50:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 11:50:00+1000,APb0aa.776a.1788,9.0,9.0,-83.0,-1
2019-06-05 11:50:00+1000,adam-ap-office,15.0,15.0,-91.0,-1
2019-06-05 12:05:00+1000,APb0aa.776a.1788,9.0,9.0,-91.0,-1
2019-06-05 12:05:00+1000,3804_sda,8.0,8.0,-98.0,-1
2019-06-05 12:05:00+1000,adam-ap-office,26.0,26.0,-93.0,-1
2019-06-05 12:20:00+1000,3804_sda,23.0,7.0,-96.0,-1
2019-06-05 12:20:00+1000,APb0aa.776a.1788,10.0,10.0,-91.0,-1
2019-06-05 12:20:00+1000,adam-ap-office,26.0,26.0,-94.0,-1
2019-06-05 12:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 12:35:00+1000,APb0aa.776a.1788,12.0,12.0,-92.0,-1
2019-06-05 12:35:00+1000,adam-ap-office,30.0,30.0,-90.0,-1
2019-06-05 12:50:00+1000,3804_sda,26.0,26.0,-97.0,-1
2019-06-05 12:50:00+1000,adam-ap-office,16.0,16.0,-92.0,-1
2019-06-05 12:50:00+1000,APb0aa.776a.1788,12.0,12.0,-91.0,-1
2019-06-05 13:05:00+1000,adam-ap-office,20.0,20.0,-87.0,-1
2019-06-05 13:05:00+1000,APb0aa.776a.1788,16.0,16.0,-87.0,-1
2019-06-05 13:05:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-05 13:20:00+1000,3804_sda,47.0,36.0,-96.0,-1
2019-06-05 13:20:00+1000,adam-ap-office,32.0,32.0,-89.0,-1
2019-06-05 13:20:00+1000,APb0aa.776a.1788,62.0,62.0,-77.0,-1
2019-06-05 13:35:00+1000,adam-ap-office,29.0,29.0,-88.0,-1
2019-06-05 13:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 13:35:00+1000,APb0aa.776a.1788,10.0,10.0,-91.0,-1
2019-06-05 13:50:00+1000,APb0aa.776a.1788,15.0,15.0,-94.0,-1
2019-06-05 13:50:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-05 13:50:00+1000,adam-ap-office,21.0,21.0,-66.0,-1
2019-06-05 14:05:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-05 14:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 14:05:00+1000,adam-ap-office,14.0,14.0,-91.0,-1
2019-06-05 14:20:00+1000,3804_sda,23.0,10.0,-96.0,-1
2019-06-05 14:20:00+1000,APb0aa.776a.1788,30.0,30.0,-90.0,-1
2019-06-05 14:20:00+1000,adam-ap-office,26.0,26.0,-89.0,-1
2019-06-05 14:35:00+1000,adam-ap-office,24.0,24.0,-89.0,-1
2019-06-05 14:35:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-05 14:35:00+1000,3804_sda,8.0,8.0,-71.0,-1
2019-06-05 14:50:00+1000,3804_sda,26.0,26.0,-94.0,-1
2019-06-05 14:50:00+1000,APb0aa.776a.1788,9.0,9.0,-81.0,-1
2019-06-05 14:50:00+1000,adam-ap-office,32.0,32.0,-91.0,-1
2019-06-05 15:05:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-05 15:05:00+1000,APb0aa.776a.1788,9.0,9.0,-91.0,-1
2019-06-05 15:05:00+1000,adam-ap-office,28.0,28.0,-90.0,-1
2019-06-05 15:20:00+1000,APb0aa.776a.1788,18.0,18.0,-90.0,-1
2019-06-05 15:20:00+1000,3804_sda,18.0,10.0,-96.0,-1
2019-06-05 15:20:00+1000,adam-ap-office,90.0,90.0,-95.0,-1
2019-06-05 15:35:00+1000,adam-ap-office,27.0,27.0,-94.0,-1
2019-06-05 15:35:00+1000,3804_sda,8.0,8.0,-94.0,-1
2019-06-05 15:35:00+1000,APb0aa.776a.1788,9.0,9.0,-95.0,-1
2019-06-05 15:50:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-05 15:50:00+1000,APb0aa.776a.1788,13.0,13.0,-91.0,-1
2019-06-05 15:50:00+1000,adam-ap-office,61.0,61.0,-89.0,-1
2019-06-05 16:05:00+1000,adam-ap-office,14.0,14.0,-90.0,-1
2019-06-05 16:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-05 16:05:00+1000,APb0aa.776a.1788,10.0,10.0,-77.0,-1
2019-06-05 16:20:00+1000,adam-ap-office,31.0,31.0,-90.0,-1
2019-06-05 16:20:00+1000,APb0aa.776a.1788,34.0,34.0,-88.0,-1
2019-06-05 16:20:00+1000,3804_sda,22.0,10.0,-96.0,-1
2019-06-05 16:35:00+1000,adam-ap-office,23.0,23.0,-90.0,-1
